system,param,current_value,type,sweep_tier,consumed_vec,consumed_tier2,consumed_live,test_status,n_runs_obs,distinct_values_tested,best_value_seen,best_mean_pool_sharpe,priority_rank,suggested_action,suggested_path,sweep_enabled,test_values,user_set_value,notes
tradier,ABLATION_DISABLE_AGGRESSIVE_HEDGE,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,ABLATION_DISABLE_HEDGE,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,DELTA_GATE_HEDGE_OPEN,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,FUNDING_GATE_TRADIER_HEDGE_GATE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,GOLDEN_RULE_REQUIRE_HEDGE_OPEN,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_ALL_POSITIONS,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_CLOSE_WT_TFS_FAVOR,3,int,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.5|2.25|3|3.75|4.5,,
tradier,HEDGE_CROSS_SYMBOL_TRADIER,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_DUAL_IF_HEDGE_MODE,False,bool,ENGINE_SCREEN,0,1,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,HEDGE_FAILED_FALLBACK_CLOSE_ENABLED,True,bool,VEC_SCREEN,1,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,HEDGE_HTF_VETO_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_MAX_RATIO,2,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,HEDGE_MODE_TRADIER,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,HEDGE_MOMENTUM_GATE,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_NEWBORN_DC_BREACH_ALLOWED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_NEWBORN_GRACE_MINUTES,0,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0|1|2,,
tradier,HEDGE_SAME_SYMBOL_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_SAME_SYMBOL_TRADIER,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,HEDGE_TRIGGER_LOSS_PCT,-0.05,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-0.075|-0.0625|-0.05|-0.0375|-0.025,,
tradier,HEDGE_TRIGGER_LOSS_TRADIER,-1,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-1.5|-1.25|-1|-0.75|-0.5,,
tradier,MOMENTUM_RIDER_HEDGE_RATIO,1.2,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.6|0.9|1.2|1.5|1.8,,
tradier,OBLIGATORY_HEDGE_MIN_LOSS_PCT,-0.5,float,VEC_SCREEN,1,1,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,-0.75|-0.625|-0.5|-0.375|-0.25,,
tradier,OBLIGATORY_HEDGE_PCT,0,float,VEC_SCREEN,1,0,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0|0.5|1,,
tradier,OBLIGATORY_HEDGE_WT_TFS,2,int,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,OBLIGATORY_SECTOR_HEDGE_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,OBLIGATORY_SECTOR_HEDGE_LOOP_INTERVAL_SECONDS,90,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,45|67.5|90|112.5|135,,
tradier,OBLIGATORY_SECTOR_HEDGE_TRIGGER_REQUIRE_WT_5M_AND_1H,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,OI_CONFIRM_TRADIER_HEDGE_GATE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,OPTIONS_EQUITY_HEDGE_DIRECTION_GUARD_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,OPTIONS_EQUITY_HEDGE_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,OPTIONS_EQUITY_HEDGE_MAX_NOTIONAL_USD,2500,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1250|1875|2500|3125|3750,,
tradier,OPTIONS_EQUITY_HEDGE_MAX_PCT_OF_OPT_COST,100,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,50|75|100|125|150,,
tradier,OPTIONS_EQUITY_HEDGE_TRIGGER_PCT,-10,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,-15|-12.5|-10|-7.5|-5,,
tradier,OPTIONS_HEDGED_CAP,10000,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,5000|7500|10000|12500|15000,,
tradier,OPTIONS_HEDGE_BOTTOM_MIN_SIGNALS,2,int,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,OPTIONS_HEDGE_DC_REL_TOL_PCT,1,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.5|0.75|1|1.25|1.5,,
tradier,OPTIONS_HEDGE_K_OVERSOLD_PCT,25,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,12.5|18.75|25|31.25|37.5,,
tradier,OPTIONS_HEDGE_LADDER_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,OPTIONS_HEDGE_PAIR_GUARD_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,OPTIONS_HEDGE_PUT_DELTA_MAX,0.5,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.25|0.375|0.5|0.625|0.75,,
tradier,OPTIONS_HEDGE_PUT_DELTA_MIN,0.3,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.15|0.225|0.3|0.375|0.45,,
tradier,OPTIONS_HEDGE_PUT_DTE_MAX,120,int,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,60|90|120|150|180,,
tradier,OPTIONS_HEDGE_PUT_DTE_MIN,45,int,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,22.5|33.75|45|56.25|67.5,,
tradier,OPTIONS_HEDGE_PUT_MAX_IV_RANK,35,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,17.5|26.25|35|43.75|52.5,,
tradier,OPTIONS_HEDGE_PUT_MAX_SPREAD_PCT,8,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,4|6|8|10|12,,
tradier,OPTIONS_HEDGE_RATIO_MIN,0.25,float,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.125|0.1875|0.25|0.3125|0.375,,
tradier,ORPHAN_HEDGE_CHECK_GAIN,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,OVERNIGHT_GAP_HEDGE_CLOSE_MINUTES,5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,2.5|3.75|5|6.25|7.5,,
tradier,OVERNIGHT_GAP_HEDGE_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,OVERNIGHT_GAP_HEDGE_OPEN_MINUTES,15,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,7.5|11.25|15|18.75|22.5,,
tradier,R3_HEDGE_INVARIANT_DUMP_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,SECTOR_LS_RATIO_BYPASS_HEDGE,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,STDEV_MACRO_HEDGE_BOOST_ENABLED,False,bool,ENGINE_SCREEN,0,1,0,UNTESTED,,,,,26,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,TREND_HEDGE_MAX_SEC,180,int,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,90|135|180|225|270,,
tradier,WT_15M_SAME_HEDGE_DAILY_CAP,2,int,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,WT_15M_SAME_HEDGE_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,26,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,ABLATION_DISABLE_RATIO_REBALANCE,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,CATALYST_VOLUME_RATIO,1.5,float,VEC_SCREEN,1,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.75|1.125|1.5|1.875|2.25,,
tradier,DELTA_GATE_RATIO_REBALANCE,False,bool,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,EOD_RATIO_ENFORCE_TRADIER,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,EOD_SLIM_RATIO_ENABLED,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,FUNDING_GATE_PC_RATIO_LONG_MAX,1.2,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.6|0.9|1.2|1.5|1.8,,
tradier,FUNDING_GATE_PC_RATIO_SHORT_MIN,0.83,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.415|0.6225|0.83|1.0375|1.245,,
tradier,LS_RATIO_CONTRARIAN_ENABLED,False,bool,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,LS_RATIO_ENFORCE_TRADIER,True,bool,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,LS_RATIO_HARD_MAX,3.5,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1.75|2.625|3.5|4.375|5.25,,
tradier,LS_RATIO_HARD_MIN,0.05,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.025|0.0375|0.05|0.0625|0.075,,
tradier,LS_RATIO_LOG_INTERVAL,60,int,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,30|45|60|75|90,,
tradier,LS_RATIO_MAX_TRADIER,2,float,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1|1.5|2|2.5|3,,
tradier,LS_RATIO_MIN_TRADIER,0.5,float,ENGINE_SCREEN,0,1,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.25|0.375|0.5|0.625|0.75,,
tradier,LS_RATIO_PENALTY,15,int,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,7.5|11.25|15|18.75|22.5,,
tradier,OPTIONS_MARKET_RATIO_MAX,0.75,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.375|0.5625|0.75|0.9375|1.125,,
tradier,OPTIONS_MARKET_RATIO_MIN,0.25,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.125|0.1875|0.25|0.3125|0.375,,
tradier,RATIO_MULTIPLIER_TRADIER,3.5,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.75|2.625|3.5|4.375|5.25,,
tradier,REGIME_ATR_RATIO_MIN,0.125,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.0625|0.09375|0.125|0.15625|0.1875,,
tradier,REGIME_DC_ATR_RATIO_MIN,1.5,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.75|1.125|1.5|1.875|2.25,,
tradier,SECTOR_LS_RATIO_ENABLED,True,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,SECTOR_LS_RATIO_MAX,2,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,1|1.5|2|2.5|3,,
tradier,SECTOR_LS_RATIO_MIN,0.5,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.25|0.375|0.5|0.625|0.75,,
tradier,TRC_LS_RATIO_MAX,3,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,1.5|2.25|3|3.75|4.5,,
tradier,TRC_LS_RATIO_MIN,0.3,float,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,27,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,0.15|0.225|0.3|0.375|0.45,,
tradier,VOL_SPIKE_BODY_RATIO,0.7,float,DEAD,0,0,0,OBSOLETE,,,,,27,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0.35|0.525|0.7|0.875|1.05,,
tradier,ABLATION_DISABLE_DC_BREACH_REDUCE,False,bool,ENGINE_SCREEN_LIVECALL,0,0,1,UNTESTED,,,,,28,SCREEN,"UNTESTED sweepable knob -> queue for OFAT screen (vec-first if VEC_SCREEN, else Tier-2).",Y,True|False,,
tradier,ABLATION_DISABLE_FAST_RISER,False,bool,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,True|False,,
tradier,ABLATION_DISABLE_SCALP_GUARD,False,bool,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,True|False,,
tradier,ACCOUNTS,,Dict,LIVE_ONLY,0,0,1,LIVE_ONLY,,,,,28,FORWARD_TEST,"Live-only, no backtest path -> cannot sweep. Forward-test vs live over time; keep current value until live evidence.",N,,,
tradier,ACCOUNT_SIDE_MAPPING,,Dict,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
tradier,ADAPTIVE_REGIME_DECAY_HALFLIFE_H,24,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,12|18|24|30|36,,
tradier,ADAPTIVE_REGIME_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,ADAPTIVE_REGIME_HEAT_TRIGGER,30,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,15|22.5|30|37.5|45,,
tradier,ADAPTIVE_REGIME_LOOKBACK_DAYS,7,int,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,3.5|5.25|7|8.75|10.5,,
tradier,ADAPTIVE_REGIME_MIN_SIGNALS,5,int,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2.5|3.75|5|6.25|7.5,,
tradier,ADAPTIVE_REGIME_NPZ_CACHE_HOURS,4,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,2|3|4|5|6,,
tradier,ADAPTIVE_REGIME_PAPER,True,bool,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,ADAPTIVE_REGIME_SHARPE_FLOOR,0,float,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,0|0.5|1,,
tradier,ADX_REGIME_FILTER_ENABLED,True,bool,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,True|False,,
tradier,ADX_TF,1h,str,DEAD,0,0,0,OBSOLETE,,,,,28,OBSOLETE,Referenced in no engine/live source -> dead knob. Ignore; candidate for removal once config unlocked. Do NOT sweep (0-effect lying rows).,N,,,
