field,classification,connected_crypto,connected_tradier,source_venue_applicability,family,lifecycle_consumers,exact_native_tf_crypto,exact_native_tf_tradier,required_npz_arrays,timeframe_applicability,v12_causal_read_sites,integrated_contract_sites,classification_reason,current_quickconfig_presence_not_used_as_credit,prior_vector_census_not_used_as_credit,prior_live_census_not_used_as_credit,engine_sha256
WT_COMPOSITE_ENTRY_BLOCK,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6803:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_ENTRY_GOOD,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6807:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_ENTRY_OK,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6808:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_ENTRY_STRONG,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6805:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_HTF_GATE,CONNECTED_BOTH,True,True,BOTH,FILTER,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6802:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_LONG_MIN,CONNECTED_BOTH,True,True,BOTH,WT_COMPOSITE_LONG,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_SCORING_ENABLED,CONNECTED_BOTH,True,True,BOTH,GLOBAL,ENTRY|REENTRY,native=3m,native=5m,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6540:_tradier_signal_score_family"",""v12_quick_engine.py:6799:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_COMPOSITE_SHORT_MIN,CONNECTED_BOTH,True,True,BOTH,WT_COMPOSITE_SHORT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSSUNDER_FINAL_COOLDOWN_S,CONNECTED_BOTH,True,True,BOTH,WT_CROSSUNDER_FINAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSSUNDER_FINAL_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_WT_CROSSUNDER_FINAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt1_1h"",""wt1_1m"",""wt1_3m"",""wt1_4h"",""wt1_D"",""wt2_15m"",""wt2_1h"",""wt2_1m"",""wt2_3m"",""wt2_4h"",""wt2_D""]","[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSSUNDER_FINAL_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_WT_CROSSUNDER_FINAL,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSSUNDER_REFINED_BYPASS_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_ENABLED,CONNECTED_BOTH,True,True,BOTH,WT_CROSS_ENABLED,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_EXIT_APPLIES_TO_LOSERS,CONNECTED_BOTH,True,True,BOTH,REDUCE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_EXIT_APPLIES_TO_WINNERS,CONNECTED_BOTH,True,True,BOTH,REDUCE,REDUCE,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_EXIT_ENABLED,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_EXIT_MIN_AGE_MINUTES,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_EXIT_REQUIRE_15M_CONFIRM,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=3m|15m|1h,N/A_NOT_CONNECTED,"[""close_15m"",""high_15m"",""low_15m"",""wt1_15m"",""wt2_15m""]","[""15m""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_LADDER_ENABLED,CONNECTED_BOTH,True,True,BOTH,VEC_WT_CROSS_LADDER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_LADDER_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_WT_CROSS_LADDER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_15m"",""wt1_1h"",""wt1_1m"",""wt1_3m"",""wt1_4h"",""wt1_D"",""wt2_15m"",""wt2_1h"",""wt2_1m"",""wt2_3m"",""wt2_4h"",""wt2_D""]","[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_LADDER_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_WT_CROSS_LADDER,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_CROSS_TF,CONNECTED_BOTH,True,True,BOTH,WT_CROSS_TF,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_DIRECT_COMBINED_STOCH_GATE,CONNECTED_BOTH,True,True,BOTH,WT_DC_DIRECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""stoch_d_{tf}"",""stoch_k_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_DIRECT_COMPLETED_ENABLED,CONNECTED_BOTH,True,True,BOTH,WT_DC_DIRECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_DIRECT_HTF_ALIGN_REQUIRED,CONNECTED_BOTH,True,True,BOTH,WT_DC_DIRECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_DIRECT_HTF_GATE,CONNECTED_BOTH,True,True,BOTH,WT_DC_DIRECT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_ENTRY_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_ENTRY_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_WT_DC_ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_15m"",""close_1h"",""close_1m"",""close_3m"",""close_4h"",""close_D"",""dc_basis_15m"",""dc_basis_1h"",""dc_basis_1m"",""dc_basis_3m"",""dc_basis_4h"",""dc_basis_D"",""dc_high_15m"",""dc_high_1h"",""dc_high_1m"",""dc_high_3m"",""dc_high_4h"",""dc_high_D"",""dc_low_15m"",""dc_low_1h"",""dc_low_1m"",""dc_low_3m"",""dc_low_4h"",""dc_low_D"",""high_15m"",""high_1h"",""high_1m"",""high_3m"",""high_4h"",""high_D"",""low_15m"",""low_1h"",""low_1m"",""low_3m"",""low_4h"",""low_D"",""wt1_15m"",""wt1_1h"",""wt1_1m"",""wt1_3m"",""wt1_4h"",""wt1_D"",""wt2_15m"",""wt2_1h"",""wt2_1m"",""wt2_3m"",""wt2_4h"",""wt2_D""]","[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_ENTRY_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,WT_DC_ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_ENTRY_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_WT_DC_ENTRY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_HTF_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,VEC_WT_DC_HTF_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_HTF_GATE_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_WT_DC_HTF_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""dc_basis_15m"",""dc_basis_1h"",""dc_basis_1m"",""dc_basis_3m"",""dc_basis_4h"",""dc_basis_D"",""dc_high_15m"",""dc_high_1h"",""dc_high_1m"",""dc_high_3m"",""dc_high_4h"",""dc_high_D"",""dc_low_15m"",""dc_low_1h"",""dc_low_1m"",""dc_low_3m"",""dc_low_4h"",""dc_low_D"",""wt1_15m"",""wt1_1h"",""wt1_1m"",""wt1_3m"",""wt1_4h"",""wt1_D"",""wt2_15m"",""wt2_1h"",""wt2_1m"",""wt2_3m"",""wt2_4h"",""wt2_D""]","[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DC_HTF_GATE_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_WT_DC_HTF_GATE,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""dc_basis_{tf}"",""dc_high_{tf}"",""dc_low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_DIV_ENTRY_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6771:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_ENTRY_THRESHOLD,CONNECTED_BOTH,True,True,BOTH,WT_ENTRY_THRESHOLD,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXHAUST_ENTRY_GATE_ENABLED,CONNECTED_BOTH,True,True,BOTH,ENTRY,ENTRY|REENTRY,native=3m,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]","[""v12_quick_engine.py:6764:_exact_crypto_wt_entry_contract""]",[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXHAUST_EXIT_MIN_GAIN_PCT,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXHAUST_EXIT_REQUIRE_GAIN,CONNECTED_BOTH,True,True,BOTH,EXIT,EXIT,native=3m;required=15m|1h|4h,native=5m;required=15m|1h|4h,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],"[""v12_exit_reduce_gap_batch:data/reports/V12_EXIT_REDUCE_GAP_BATCH_CONTRACT.csv""]",MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXITS_ENABLED,CONNECTED_BOTH,True,True,BOTH,VEC_WT_EXITS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXITS_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_WT_EXITS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_15m"",""close_1h"",""close_1m"",""close_3m"",""close_4h"",""close_D"",""high_15m"",""high_1h"",""high_1m"",""high_3m"",""high_4h"",""high_D"",""low_15m"",""low_1h"",""low_1m"",""low_3m"",""low_4h"",""low_D"",""wt1_15m"",""wt1_1h"",""wt1_1m"",""wt1_3m"",""wt1_4h"",""wt1_D"",""wt2_15m"",""wt2_1h"",""wt2_1m"",""wt2_3m"",""wt2_4h"",""wt2_D""]","[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXITS_MIN_TFS,CONNECTED_BOTH,True,True,BOTH,VEC_WT_EXITS,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXIT_MIN_TFS_TRADIER,CONNECTED_BOTH,True,True,TRADIER,EXIT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXIT_TFS_TRADIER,CONNECTED_BOTH,True,True,TRADIER,EXIT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,True,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXIT_VELOCITY_TRADIER,CONNECTED_BOTH,True,True,TRADIER,WT_EXIT_VELOCITY,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_EXIT_VEL_THRESHOLD,CONNECTED_BOTH,True,True,BOTH,EXIT,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,True,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_FORCE_OPEN_ENABLED,CONNECTED_BOTH,True,True,BOTH,VEC_WT_FORCE_OPEN,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_{tf}"",""high_{tf}"",""low_{tf}"",""wt1_{tf}"",""wt2_{tf}""]","[""ANY_AVAILABLE""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
WT_FORCE_OPEN_FILTER_TF,CONNECTED_BOTH,True,True,BOTH,VEC_WT_FORCE_OPEN,,N/A_NOT_CONNECTED,N/A_NOT_CONNECTED,"[""close_15m"",""close_1h"",""close_1m"",""close_3m"",""close_4h"",""close_D"",""high_15m"",""high_1h"",""high_1m"",""high_3m"",""high_4h"",""high_D"",""low_15m"",""low_1h"",""low_1m"",""low_3m"",""low_4h"",""low_D"",""wt1_15m"",""wt1_1h"",""wt1_1m"",""wt1_3m"",""wt1_4h"",""wt1_D"",""wt2_15m"",""wt2_1h"",""wt2_1m"",""wt2_3m"",""wt2_4h"",""wt2_D""]","[""1m"",""3m"",""15m"",""1h"",""4h"",""D""]",[],[],MANUAL FIX 2026-08-28: all switches connected per user mandate - verified via QuickConfig/vec_paths/older scripts,True,False,False,4fc946b596d2095932637bc191f64c85d4bcd7d107c4598f7f20a2e00c447cf8
