param,family,main_switch,activation_dependencies,master_resolution,group,registry_role,role,kind,default,test_values,default_control_present,grid_repair_reasons,screen_backends,differential_readiness,deployment_scope,binding_evidence,static_read_sites,promotion_blockers,precedence_layer,precedence_order,retest_class,description,description_source,switch_guidance,per_symbol_live_read,consumed_by,invalidates_layers,requires_controls
TRC_GAP_FILL_POSITION_SIZE,TRC_GAP_FILL,,[],STANDALONE_OR_UNRESOLVED,SIZING,SUB_SETTING,SUB_SETTING,num,1980.0,"[990.0, 1485.0, 1980.0, 2475.0, 2970.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the trc gap fill position size deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_LS_RATIO_MAX,TRC_LS_RATIO,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,3.0,"[1.5, 2.25, 3.0, 3.75, 4.5]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting trc ls ratio maximum regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_LS_RATIO_MIN,TRC_LS_RATIO,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,0.3,"[0.15, 0.225, 0.3, 0.375, 0.45]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting trc ls ratio minimum regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_MAX_CONCURRENT_POSITIONS,TRC_MAX_CONCURRENT,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,32,"[16, 24, 32, 40, 48]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting trc maximum concurrent positions regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_MAX_DAILY_LOSS_PCT,TRC_MAX_DAILY,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,10.0,"[5.0, 7.5, 10.0, 12.5, 15.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting trc maximum daily loss percent regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_MAX_ORDER_VALUE,TRC_MAX_ORDER,,[],STANDALONE_OR_UNRESOLVED,OTHER,FILTER,FILTER,num,1250.0,"[625.0, 937.5, 1250.0, 1562.5, 1875.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",CROSS_CUTTING_GUARD,15,CROSS_CUTTING_BUNDLE,"OTHER FILTER — sets the cross-cutting trc maximum order value regime/alignment/risk condition or value; because it may gate several action families, use a same-fold complete-bundle control; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Numeric polarity is signal-dependent; screen a bounded range, never guess.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""CROSS_CUTTING_GUARD"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_MAX_POSITION_SIZE,TRC_MAX_POSITION,,[],STANDALONE_OR_UNRESOLVED,SIZING,FILTER,FILTER,num,3750.0,"[1875.0, 2812.5, 3750.0, 4687.5, 5625.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING FILTER — sets the trc maximum position size deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_MINERVINI_LONG_BUDGET,TRC_MINERVINI_LONG,TRC_MINERVINI_ENABLED,"[""TRC_MINERVINI_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,FILTER,FILTER,num,13200.0,"[6600.0, 9900.0, 13200.0, 16500.0, 19800.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING FILTER — sets the trc minervini long budget deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_MINERVINI_POSITION_SIZE,TRC_MINERVINI_POSITION,TRC_MINERVINI_ENABLED,"[""TRC_MINERVINI_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,FILTER,FILTER,num,2640.0,"[1320.0, 1980.0, 2640.0, 3300.0, 3960.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING FILTER — sets the trc minervini position size deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_MOMENTUM_FADE_ENABLED,TRC_MOMENTUM_FADE,,[],SELF_MASTER,OTHER,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,OTHER MAIN SWITCH — turns the trc momentum fade enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_NOLOSS_MIN_PROFIT_PCT,TRC_NOLOSS_MIN,,[],STANDALONE_OR_UNRESOLVED,EXIT,FILTER,FILTER,num,0.0,"[0.0, 0.01]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",EXIT_FILTER,50,EXIT_REENTRY_BUNDLE,EXIT FILTER — sets the trc noloss minimum profit percent close/reduce condition or value; it must be measured with a frozen entry population and paired reentry; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,Tighten to delay/fewer exits; loosen for earlier/more exits; measure.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_ORB_LONG_BUDGET,TRC_ORB_LONG,TRC_ORB_ENABLED,"[""TRC_ORB_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,SUB_SETTING,SUB_SETTING,num,6600.0,"[3300.0, 4950.0, 6600.0, 8250.0, 9900.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the trc orb long budget deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_ORB_POSITION_SIZE,TRC_ORB_POSITION,TRC_ORB_ENABLED,"[""TRC_ORB_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,SUB_SETTING,SUB_SETTING,num,1980.0,"[990.0, 1485.0, 1980.0, 2475.0, 2970.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the trc orb position size deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_ORB_SHORT_BUDGET,TRC_ORB_SHORT,TRC_ORB_ENABLED,"[""TRC_ORB_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,SUB_SETTING,SUB_SETTING,num,6600.0,"[3300.0, 4950.0, 6600.0, 8250.0, 9900.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the trc orb short budget deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_ROTATION_POSITION_SIZE,TRC_ROTATION_POSITION,,[],STANDALONE_OR_UNRESOLVED,SIZING,SUB_SETTING,SUB_SETTING,num,3000.0,"[1500.0, 2250.0, 3000.0, 3750.0, 4500.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the trc rotation position size deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_RSI2_POSITION_SIZE,TRC_RSI2_POSITION,,[],STANDALONE_OR_UNRESOLVED,SIZING,SUB_SETTING,SUB_SETTING,num,1980.0,"[990.0, 1485.0, 1980.0, 2475.0, 2970.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the trc rsi2 position size deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_SCALP_LONG_BUDGET,TRC_SCALP_LONG,,[],STANDALONE_OR_UNRESOLVED,ENTRY,SUB_SETTING,SUB_SETTING,num,1250.0,"[625.0, 937.5, 1250.0, 1562.5, 1875.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,ENTRY SUB SETTING — sets the trc scalp long budget entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_SCALP_MAX_POSITIONS_PER_SIDE,TRC_SCALP_MAX,,[],STANDALONE_OR_UNRESOLVED,ENTRY,FILTER,FILTER,num,12,"[6, 9, 12, 15, 18]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",ENTRY_FILTER,30,ENTRY_AND_DOWNSTREAM,ENTRY FILTER — sets the trc scalp maximum positions per side entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,Tighten to reduce qualifying entries; loosen to restore trades; verify polarity.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_SCALP_SHORT_BUDGET,TRC_SCALP_SHORT,,[],STANDALONE_OR_UNRESOLVED,ENTRY,SUB_SETTING,SUB_SETTING,num,1250.0,"[625.0, 937.5, 1250.0, 1562.5, 1875.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,ENTRY SUB SETTING — sets the trc scalp short budget entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_SCALP_START_SIZE,TRC_SCALP_START,,[],STANDALONE_OR_UNRESOLVED,ENTRY,SUB_SETTING,SUB_SETTING,num,495.0,"[247.5, 371.25, 495.0, 618.75, 742.5]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,ENTRY SUB SETTING — sets the trc scalp start size entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_SCALP_TARGET_PCT,TRC_SCALP_TARGET,,[],STANDALONE_OR_UNRESOLVED,ENTRY,SUB_SETTING,SUB_SETTING,num,0.01,"[0.005, 0.0075, 0.01, 0.0125, 0.015]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",ENTRY_SOURCE,20,ENTRY_AND_DOWNSTREAM,ENTRY SUB SETTING — sets the trc scalp target percent entry condition/value used to admit opens or adds; changing it changes the trade population consumed by every later exit and reentry; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,Sweep a bounded typed range; entry-count polarity is empirical.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_SMFI_ENABLED,TRC_SMFI,,[],SELF_MASTER,OTHER,MAIN_SWITCH,MAIN_SWITCH,bool,False,"[true, false]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",FAMILY_MASTER,10,FAMILY_AND_DOWNSTREAM,OTHER MAIN SWITCH — turns the trc smfi enabled action family on/off; its OFF control must remove that family's actions before any dependent setting is ranked; off=False; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.,GENERATED_CONSERVATIVE,Prove off/on changes the exact trade fingerprint before testing sub-settings.,False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""FAMILY_MASTER"", ""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING"", ""CROSS_CUTTING_GUARD""]","[""CONTRACT_DATA_CAUSALITY"", ""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
TRC_SMFI_LONG_BUDGET,TRC_SMFI_LONG,TRC_SMFI_ENABLED,"[""TRC_SMFI_ENABLED""]",VERIFIED_PREFIX_OR_EXPLICIT,SIZING,SUB_SETTING,SUB_SETTING,num,9900.0,"[4950.0, 7425.0, 9900.0, 12375.0, 14850.0]",True,[],"[""EXACT_V8""]",BINDING_PROBE_REQUIRED,GLOBAL_ONLY,TOKEN_ONLY_LIVE_REFERENCE,{},"[""DIRECT_BINDING_PROOF_REQUIRED""]",SIZING,70,CAPITAL_METRIC_REPLAY,"SIZING SUB SETTING — sets the trc smfi long budget deployment/quantity value; signal count may stay fixed but fills, capacity, drawdown and return must be replayed; off=None; global-only. BINDING UNPROVEN — the name appears in live sources but no direct config read was found; require an exact differential fingerprint.",GENERATED_CONSERVATIVE,"Use for deployment/capacity, not to manufacture entry/exit alpha.",False,"{""live"": true, ""tier2"": false, ""vec"": false}","[""ENTRY_SOURCE"", ""ENTRY_FILTER"", ""EXIT_SOURCE"", ""EXIT_FILTER"", ""REENTRY"", ""SIZING""]","[""CONTRACT_SIDE_ACCOUNT"", ""CONTRACT_CAPITAL_COST"", ""CONTRACT_BASELINE_CONTROL""]"
